timestamp_utc,instrument,timeframe,open,high,low,close,volume,p_model_up,p_market_up,tv_recommendation,tv_confidence
2026-05-08T23:55:00Z,LINKUSDT,5m,10.33000000,10.35000000,10.33000000,10.34000000,14224.61000000,0.5967,0.5000,NEUTRAL,0.0
2026-05-09T00:00:00Z,LINKUSDT,5m,10.34000000,10.36000000,10.32000000,10.32000000,24494.38000000,0.4516,0.3000,NEUTRAL,0.0
2026-05-09T00:05:00Z,LINKUSDT,5m,10.33000000,10.35000000,10.32000000,10.34000000,8610.74000000,0.5484,0.5000,NEUTRAL,0.0
2026-05-09T00:10:00Z,LINKUSDT,5m,10.34000000,10.37000000,10.33000000,10.35000000,8477.60000000,0.5966,0.6000,NEUTRAL,0.0
2026-05-09T00:15:00Z,LINKUSDT,5m,10.35000000,10.38000000,10.35000000,10.38000000,13230.90000000,0.6686,0.9000,NEUTRAL,0.0
2026-05-09T00:20:00Z,LINKUSDT,5m,10.38000000,10.40000000,10.37000000,10.38000000,14569.66000000,0.5722,0.9000,NEUTRAL,0.0
2026-05-09T00:25:00Z,LINKUSDT,5m,10.39000000,10.39000000,10.38000000,10.39000000,6343.10000000,0.5481,1.0000,NEUTRAL,0.0
2026-05-09T00:30:00Z,LINKUSDT,5m,10.40000000,10.42000000,10.39000000,10.41000000,5132.32000000,0.6201,1.0000,NEUTRAL,0.0
2026-05-09T00:35:00Z,LINKUSDT,5m,10.42000000,10.42000000,10.41000000,10.41000000,16324.02000000,0.5480,1.0000,NEUTRAL,0.0
2026-05-09T00:40:00Z,LINKUSDT,5m,10.41000000,10.42000000,10.40000000,10.42000000,4653.70000000,0.5480,1.0000,NEUTRAL,0.0
2026-05-09T00:45:00Z,LINKUSDT,5m,10.42000000,10.46000000,10.41000000,10.45000000,32425.81000000,0.6674,1.0000,NEUTRAL,0.0
2026-05-09T00:50:00Z,LINKUSDT,5m,10.45000000,10.46000000,10.43000000,10.44000000,25978.43000000,0.5239,0.9375,NEUTRAL,0.0
2026-05-09T00:55:00Z,LINKUSDT,5m,10.43000000,10.44000000,10.42000000,10.43000000,5711.38000000,0.4281,0.8750,NEUTRAL,0.0
2026-05-09T01:00:00Z,LINKUSDT,5m,10.43000000,10.43000000,10.41000000,10.43000000,9675.32000000,0.4760,0.8750,NEUTRAL,0.0
2026-05-09T01:05:00Z,LINKUSDT,5m,10.43000000,10.46000000,10.42000000,10.45000000,26954.52000000,0.5957,1.0000,NEUTRAL,0.0
2026-05-09T01:10:00Z,LINKUSDT,5m,10.45000000,10.47000000,10.44000000,10.47000000,10624.59000000,0.6433,1.0000,NEUTRAL,0.0
2026-05-09T01:15:00Z,LINKUSDT,5m,10.47000000,10.48000000,10.43000000,10.45000000,26789.93000000,0.4522,0.8889,NEUTRAL,0.0
2026-05-09T01:20:00Z,LINKUSDT,5m,10.45000000,10.47000000,10.43000000,10.45000000,16916.61000000,0.4522,0.8889,NEUTRAL,0.0
2026-05-09T01:25:00Z,LINKUSDT,5m,10.45000000,10.45000000,10.42000000,10.42000000,5242.74000000,0.3561,0.6667,NEUTRAL,0.0
2026-05-09T01:30:00Z,LINKUSDT,5m,10.42000000,10.45000000,10.42000000,10.45000000,13857.62000000,0.5718,0.8667,NEUTRAL,0.0
2026-05-09T01:35:00Z,LINKUSDT,5m,10.45000000,10.47000000,10.44000000,10.47000000,4161.96000000,0.6671,1.0000,NEUTRAL,0.0
2026-05-09T01:40:00Z,LINKUSDT,5m,10.46000000,10.53000000,10.46000000,10.51000000,129421.41000000,0.7378,1.0000,NEUTRAL,0.0
2026-05-09T01:45:00Z,LINKUSDT,5m,10.51000000,10.57000000,10.50000000,10.55000000,126772.33000000,0.7843,1.0000,NEUTRAL,0.0
2026-05-09T01:50:00Z,LINKUSDT,5m,10.55000000,10.60000000,10.54000000,10.59000000,62285.08000000,0.7833,1.0000,NEUTRAL,0.0
2026-05-09T01:55:00Z,LINKUSDT,5m,10.59000000,10.60000000,10.55000000,10.58000000,55713.43000000,0.5473,0.9524,NEUTRAL,0.0
2026-05-09T02:00:00Z,LINKUSDT,5m,10.58000000,10.60000000,10.53000000,10.56000000,25234.58000000,0.3816,0.8571,NEUTRAL,0.0
2026-05-09T02:05:00Z,LINKUSDT,5m,10.57000000,10.57000000,10.55000000,10.56000000,21478.38000000,0.4527,0.8500,NEUTRAL,0.0
2026-05-09T02:10:00Z,LINKUSDT,5m,10.55000000,10.57000000,10.53000000,10.54000000,11378.53000000,0.4051,0.7222,NEUTRAL,0.0
2026-05-09T02:15:00Z,LINKUSDT,5m,10.55000000,10.55000000,10.53000000,10.54000000,11997.40000000,0.4526,0.7222,NEUTRAL,0.0
