timestamp_utc,instrument,timeframe,open,high,low,close,volume,p_model_up,p_market_up,tv_recommendation,tv_confidence
2026-05-08T15:00:00Z,DOGEUSDT,5m,0.10777000,0.10788000,0.10746000,0.10749000,2850888.00000000,0.3502,0.7500,NEUTRAL,0.0
2026-05-08T15:05:00Z,DOGEUSDT,5m,0.10748000,0.10767000,0.10740000,0.10747000,4095574.00000000,0.4239,0.7361,NEUTRAL,0.0
2026-05-08T15:10:00Z,DOGEUSDT,5m,0.10746000,0.10760000,0.10737000,0.10742000,2519536.00000000,0.4723,0.6815,NEUTRAL,0.0
2026-05-08T15:15:00Z,DOGEUSDT,5m,0.10742000,0.10742000,0.10704000,0.10713000,2577215.00000000,0.3543,0.4667,NEUTRAL,0.0
2026-05-08T15:20:00Z,DOGEUSDT,5m,0.10714000,0.10720000,0.10690000,0.10695000,5423917.00000000,0.3495,0.3333,NEUTRAL,0.0
2026-05-08T15:25:00Z,DOGEUSDT,5m,0.10695000,0.10712000,0.10688000,0.10711000,2108007.00000000,0.5324,0.3675,NEUTRAL,0.0
2026-05-08T15:30:00Z,DOGEUSDT,5m,0.10712000,0.10737000,0.10701000,0.10732000,2657737.00000000,0.6339,0.5470,NEUTRAL,0.0
2026-05-08T15:35:00Z,DOGEUSDT,5m,0.10732000,0.10746000,0.10723000,0.10743000,1104605.00000000,0.5991,0.6182,NEUTRAL,0.0
2026-05-08T15:40:00Z,DOGEUSDT,5m,0.10743000,0.10768000,0.10739000,0.10757000,3761377.00000000,0.5898,0.6889,NEUTRAL,0.0
2026-05-08T15:45:00Z,DOGEUSDT,5m,0.10756000,0.10780000,0.10751000,0.10769000,2256014.00000000,0.5874,0.8222,NEUTRAL,0.0
2026-05-08T15:50:00Z,DOGEUSDT,5m,0.10768000,0.10795000,0.10767000,0.10790000,3638488.00000000,0.6240,1.0000,NEUTRAL,0.0
2026-05-08T15:55:00Z,DOGEUSDT,5m,0.10790000,0.10820000,0.10790000,0.10807000,10964261.00000000,0.6261,1.0000,NEUTRAL,0.0
2026-05-08T16:00:00Z,DOGEUSDT,5m,0.10807000,0.10814000,0.10771000,0.10784000,3575099.00000000,0.4334,0.7946,NEUTRAL,0.0
2026-05-08T16:05:00Z,DOGEUSDT,5m,0.10785000,0.10794000,0.10759000,0.10768000,4117118.00000000,0.3735,0.6518,NEUTRAL,0.0
2026-05-08T16:10:00Z,DOGEUSDT,5m,0.10768000,0.10772000,0.10755000,0.10766000,1228589.00000000,0.4540,0.6339,NEUTRAL,0.0
2026-05-08T16:15:00Z,DOGEUSDT,5m,0.10766000,0.10780000,0.10759000,0.10769000,941735.00000000,0.5092,0.6607,NEUTRAL,0.0
