timestamp_utc,instrument,timeframe,action,reason_code,p_model_up,p_market_up,tv_recommendation,tv_confidence,edge,atr,adx,stake,equity
2026-05-08T23:50:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.519,0.1348,NEUTRAL,0.0,0.0,0.14286295,24.917999,0.0,96.64
2026-05-08T23:55:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5734,0.3165,NEUTRAL,0.0,0.0,0.1455156,24.345116,0.0,96.64
2026-05-09T00:00:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4646,0.1519,NEUTRAL,0.0,0.0,0.14726449,23.957724,0.0,96.64
2026-05-09T00:05:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4864,0.2353,NEUTRAL,0.0,0.0,0.14460274,23.746019,0.0,96.64
2026-05-09T00:10:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5977,0.4706,NEUTRAL,0.0,0.0,0.14713111,22.153291,0.0,96.64
2026-05-09T00:15:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5814,0.5735,NEUTRAL,0.0,0.0,0.14733603,21.475295,0.0,96.64
2026-05-09T00:20:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5894,0.7647,NEUTRAL,0.0,0.0,0.15538346,21.917261,0.0,96.64
2026-05-09T00:25:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5839,0.8971,NEUTRAL,0.0,0.0,0.1514275,22.327659,0.0,96.64
2026-05-09T00:30:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5946,1.0,NEUTRAL,0.0,0.0,0.15346839,23.526906,0.0,96.64
2026-05-09T00:35:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5135,0.9459,NEUTRAL,0.0,0.0,0.15036351,24.640493,0.0,96.64
2026-05-09T00:40:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4405,0.8243,NEUTRAL,0.0,0.0,0.14962326,24.705748,0.0,96.64
2026-05-09T00:45:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5567,1.0,NEUTRAL,0.0,0.0,0.15679302,25.489858,0.0,96.64
2026-05-09T00:50:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5351,0.9868,NEUTRAL,0.0,0.0,0.15345066,26.217961,0.0,96.64
2026-05-09T00:55:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4811,0.9474,NEUTRAL,0.0,0.0,0.14963276,26.894057,0.0,96.64
2026-05-09T01:00:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4919,0.9474,NEUTRAL,0.0,0.0,0.14465899,27.573324,0.0,96.64
2026-05-09T01:05:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.6025,1.0,NEUTRAL,0.0,0.0,0.15289763,28.939034,0.0,96.64
2026-05-09T01:10:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.5513,1.0,NEUTRAL,0.0,0.0,0.14769066,30.36613,0.0,96.64
2026-05-09T01:15:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.446,0.8901,NEUTRAL,0.0,0.0,0.14928419,30.521017,0.0,96.64
2026-05-09T01:20:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4297,0.7882,NEUTRAL,0.0,0.0,0.14576389,30.090175,0.0,96.64
2026-05-09T01:25:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.4784,0.775,NEUTRAL,0.0,0.0,0.14106647,29.690107,0.0,96.64
2026-05-09T01:30:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.581,0.962,NEUTRAL,0.0,0.0,0.14384743,29.935189,0.0,96.64
2026-05-09T01:35:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.6481,1.0,NEUTRAL,0.0,0.0,0.15642976,31.239498,0.0,96.64
2026-05-09T01:40:00+00:00,SOLUSDT,5m,NO_TRADE,STREAK_PAUSE,0.7361,1.0,NEUTRAL,0.0,0.0,0.18168478,33.510605,0.0,96.64
2026-05-09T01:45:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5483,0.9365,NEUTRAL,0.0,-0.3882,0.18442158,35.61949,0.0,96.64
2026-05-09T01:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.8094,1.0,NEUTRAL,0.0,-0.1906,0.23553432,38.404455,0.0,96.64
2026-05-09T01:55:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5535,0.8662,NEUTRAL,0.0,-0.3127,0.2408533,40.990495,0.0,96.64
2026-05-09T02:00:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4331,0.8403,NEUTRAL,0.0,0.4072,0.24722092,41.964309,0.0,96.64
2026-05-09T02:05:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.6333,1.0,NEUTRAL,0.0,-0.3667,0.25670514,43.162633,0.0,96.64
2026-05-09T02:10:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4786,0.8768,NEUTRAL,0.0,0.3982,0.25908334,44.275362,0.0,96.64
2026-05-09T02:15:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4332,0.8478,NEUTRAL,0.0,0.4146,0.24986311,45.308611,0.0,96.64
2026-05-09T02:20:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4358,0.7754,NEUTRAL,0.0,0.3396,0.2491586,45.113958,0.0,96.64
2026-05-09T02:25:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4786,0.7638,NEUTRAL,0.0,0.2852,0.23779013,44.93321,0.0,96.64
2026-05-09T02:30:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5615,0.8504,NEUTRAL,0.0,-0.2889,0.23223369,45.152247,0.0,96.64
2026-05-09T02:35:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.508,0.8189,NEUTRAL,0.0,-0.3109,0.22564557,45.477296,0.0,96.64
2026-05-09T02:40:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4679,0.7874,NEUTRAL,0.0,0.3195,0.22024231,45.009087,0.0,96.64
2026-05-09T02:45:00+00:00,SOLUSDT,5m,NO_TRADE,DOWN_SKIPPED,0.4304,0.6984,NEUTRAL,0.0,0.268,0.21951072,43.920798,0.0,96.64
2026-05-09T02:50:00+00:00,SOLUSDT,5m,NO_TRADE,EDGE_TOO_LOW,0.5187,0.7698,NEUTRAL,0.0,-0.2511,0.2181171,42.910245,0.0,96.64
